skillID,desc,pdesc,h,ph,hch
1120014,영구히 적의 공격에도 뒤로 물러서지 않는 상태가 된다.,,스탠스 확률 #stanceProp% 증가.,,
1121010,충전된 콤보 카운터의 힘을 폭발시킨다. #c하나의 적을 집중 공격#할 수 있는 상태가 되어 레이징 블로우가 강화되고 데미지가 비약적으로 증가한다. 콤보 카운터 1개를 소비한다.\n스킬 사용 시 효과가 활성화되고 재사용 시 비활성화되는 #c온오프 스킬#필요 스킬 : #c어드밴스드 콤보 30레벨 이상#,,"1개의 콤보 카운터와 MP #mpCon 소비\n최종 데미지 #x%, 크리티컬 데미지 #y% 증가\n모든 공격 스킬의 #c최대 공격 가능한 몬스터 수 #mobCount명으로 제한#",,
1121000,"일정 시간 동안 파티원의 모든 능력치를 일정 퍼센트만큼 증가시켜 준다. 메이플 용사, 시그너스 나이츠, 노바의 용사, 레프의 용사, 이계의 용사, 아니마의 용사, 륀느의 가호는 중첩되지 않는다.",,"MP #mpCon 소비, #time초 동안 AP를 직접 투자한 모든 능력치 #x% 증가",,
1121011,"정신을 집중하여 상태 이상으로부터 벗어난다. 사용 후 3초 동안 상태 이상 면역. 단, 일부 상태 이상 효과에는 적용되지 않는다.",,"MP #mpCon 소비, 재사용 대기시간 #cooltime초",,
1120003,"콤보 카운터 개 당 최종 데미지와 최대 콤보 카운터 수가 증가하고 일정 확률로 콤보 카운터가 2개씩 충전된다. 추가로 숙련도가 증가한다.\n필요 스킬 : #c웨폰 마스터리 10레벨 이상, 콤보 시너지 20레벨 이상#",,"콤보 카운터 개 당 최종 데미지 증가량 #v%로 증가, 최대 콤보 카운터 #x개, #prop% 확률로 콤보 카운터 2개씩 충전, 무기 숙련도 증가량 #mastery%로 증가",,
1120012,공격 시 몬스터의 물리 방어율을 일정 수준 무시한다.,,몬스터의 물리 방어율 #ignoreMobpdpR% 무시,,
1120013,영구적으로 공격력이 증가하며 파이널 어택의 발동확률과 데미지가 대폭 증가한다.\n필요 스킬 : #c파이널 어택 20레벨 이상#,,영구적으로 공격력 #padX 증가\n#c[파이널 어택류 스킬]# 공격 시 #prop% 확률로 #damage% 데미지의 파이널 어택 #attackCount회 발동,,
1120017,전방의 적을 여러 번 연속 공격 한다. #c마지막 두 번의 공격은 반드시 크리티컬로 적용#된다.,,"MP #mpCon 소비, 최대 #mobCount명의 적을 #damage% 데미지로 #attackCount번 공격하고 #c마지막 두 번의 공격은 크리티컬 판정#",,
1120043,콤보 카운터의 1개 당 최종 데미지를 증가시킨다.,,콤보 카운터 1개 당 최종 데미지 #damR% 증가,,
1120044,콤보 카운터가 한 번에 2개 충전될 확률을 증가시킨다.,,콤보 카운터 한 번에 2개 충전될 확률 #prop% 증가,,
1120045,콤보 개수 당 보스 몬스터 공격 시 데미지를 증가시킨다.,,콤보 개수 당 보스 몬스터 공격 시 데미지 #w% 증가,,
1120046,어드밴스드 파이널 어택의 데미지를 증가시킨다.,,데미지 #damR% 증가,,
1120047,어드밴스드 파이널 어택으로 오르는 공격력을 증가시킨다.,,공격력 #padX 증가,,
1120048,어드밴스드 파이널 어택의 발동 확률을 증가시킨다.,,발동 확률 #prop% 증가,,
1120049,레이징 블로우의 데미지를 증가시킨다.,,데미지 #damR% 증가,,
1120050,레이징 블로우의 최대 공격 가능한 몬스터 수를 증가시킨다. ,,최대 공격 가능한 몬스터 수 #targetPlus 증가,,
1120051,레이징 블로우의 공격 횟수를 증가시킨다.,,공격 횟수 #attackCount 증가,,
1121052,구의 형태로 응축시킨 분노의 힘을 베어 주위를 휩쓸어 버린다.,,"MP #mpCon 소비, #mobCount명의 적에게 #damage% 데미지로 #attackCount번 공격. \n재사용 대기시간 #cooltime초. ",,
1121053,"메이플 월드 곳곳을 누빈 전설의 모험가들만이 사용할 수 있는 버프로, 데미지를 증가시킨다.",,"MP #mpCon 소비, #time초 동안 데미지 #indieDamR% 증가.\n재사용 대기시간 #cooltime초. 파티원 중 모험가 직업군에만 효과",,
1121054,고대 전사들의 의지가 깃들어 강력한 힘을 발휘한다.\n필요 스킬 : #c레이징 블로우 30레벨 이상#,,"MP #mpCon 소비, #time초 동안 적의 어떠한 공격에도 밀려나지 않고 공격력 #indiePad, 크리티컬 확률 #indieCr%, 상태 이상 내성 #x, 모든 속성 내성 #y% 증가, 레이징 블로우 강화\n재사용 대기시간 #cooltime초.",,
1201011,순간적으로 무기에 불속성을 부여해 적들에게 불 속성 데미지를 입히고 불타게 만든다.,,MP #mpCon 소비. 최대 #mobCount명의 적에게 #damage%의 데미지로 #attackCount번 공격. #prop% 확률로 #dotTime초 동안 #dot% 화속성 데미지,,
1201012,순간적으로 무기에 빙결 속성을 부여해 적들에게 얼음 속성 데미지를 입히고 느리게 만든다. #c플레임 차지로 도트 데미지를 입고 있는 적 공격 시 더 큰 피해#를 입힐 수 있다.,,MP #mpCon 소비. 최대 #mobCount명의 적에게 #damage%의 데미지로 #attackCount번 공격. #prop% 확률로 #time초 동안 적의 이동속도 감속. #c불타고 있는 적 공격 시 #z% 추가 데미지#,,
1200014,"#c서로 다른 속성의 차지 스킬 사용# 시, 엘리멘탈의 힘을 충전하여 자신을 강화할 수 있다. 추가로, 최대 방어력이 증가한다.",,"직전에 사용한 속성과 #c다른 속성의 차지 스킬 사용# 시 #time초 동안 엘리멘탈 차지 1개 충전. 최대 #z개 충전 가능, 충전한 엘리멘탈 차지 당 데미지 및 물약을 제외한 치유량 #x%, 공격력 #y, 상태 이상 내성 #u 증가, 최대 HP의 일정 비율로 피해를 입히는 공격을 포함한 피격 데미지 #w% 감소",,
1201013,좌우의 적들을 성스런 망치로 당겨 나를 향해 오게 하며 데미지를 입힌다. 일부 몬스터는 저항하여 당겨지지 않는다.,,MP #mpCon 소비. 최대 #mobCount명의 적에게 #damage%의 데미지로 #attackCount번 데미지를 입히며 자신에게로 당긴 후 #prop% 확률로 #time초 동안 기절,,
1201004,"MP를 소비하여 일정 시간 동안 무기의 공격 속도를 2단계 증가시킨다. 단, 반드시 검이나 둔기를 들었을 경우에만 발동이 가능하다.\n필요 스킬 : #c웨폰 마스터리 5레벨 이상#",,"MP #mpCon 소비, #time초 동안 무기의 공격 속도 증가",,
1200000,검과 둔기 숙련도를 증가시킨다. \n#c4차 스킬 '팔라딘 엑스퍼트'를 익히기 위해 10레벨 이상 필요#,,검과 둔기 숙련도 #mastery% 증가,,
1200002,"일정확률로 공격 스킬이 사용된 후 추가 타격이 발동된다. 단, 반드시 검과 둔기를 들었을 경우에만 발동이 가능하다.\n필요 스킬 : #c웨폰 마스터리 3레벨 이상#",,#c[파이널 어택류 스킬]# #prop% 확률로 #damage% 데미지의 파이널 어택 #attackCount회 발동,,
1200009,신체 단련을 통해 영구적으로 힘과 민첩성을 증가시킨다.,,"영구적으로 힘 #strX, 민첩성 #dexX 증가",,
1211008,순간적으로 무기에 전기 속성을 부여해 적들에게 전기 속성 데미지를 입히고 기절시킨다. #c블리자드 차지로 느려진 적을 공격 시 더 큰 데미지#를 입힐 수 있다.,순간적으로 무기에 전기 속성을 부여해 적들에게 전기 속성 데미지를 입히고 기절시킨다. #c블리자드 차지로 느려진 적을 공격 시 더 큰 데미지#를 입힐 수 있다.,MP #mpCon 소비. 최대 #mobCount명의 적에게 #damage%의 데미지로 #attackCount번 공격. #prop% 확률로 #time초 동안 기절. 기절하지 않는 적은 #dot% 도트 데미지. #c블리자드 차지 효과로 느려진 적 공격 시 #z% 추가 데미지#,MP #mpCon 소비. 최대 #mobCount명의 적에게 #damage%의 데미지로 #attackCount번 공격. #prop% 확률로 #time초 동안 기절. 기절하지 않는 적은 #dot% 도트 데미지. #c블리자드 차지 효과로 느려진 적 공격 시 #z% 추가 데미지#,
1211010,자신의 HP를 즉시 회복시킨다. 스킬 레벨이 높아질수록 회복량이 증가한다. #c연속해서 사용하면 회복량은 점차 감소#한다.,자신의 HP를 즉시 회복시킨다. 스킬 레벨이 높아질수록 회복량이 증가한다. #c연속해서 사용하면 회복량은 점차 감소#한다.,"MP #mpCon 소비, 최대 HP의 #x% 즉시 회복, #time초 내 #c연속 사용 시 #y%씩 회복량 감소, 최소 회복량 10%#","MP #mpCon 소비, 최대 HP의 #x% 즉시 회복, #time초 내 #c연속 사용 시 #y%씩 회복량 감소#","MP #mpCon 소비, 최대 HP의 #x% 즉시 회복, #time초 내 #c연속 사용 시 #y%씩 회복량 감소#"
1211012,전방으로 거칠게 돌격하며 자신 앞에 있는 적 다수를 밀고 지나간다. 일부 몬스터는 저항하여 밀리지 않는다.,전방으로 거칠게 돌격하며 자신 앞에 있는 적 다수를 밀고 지나간다. 일정 시간 동안 대상을 감속상태로 만들 수 있다.,"MP #mpCon 소비, #damage% 데미지로 최대 #mobCount명의 적을 공격하며 이동","MP #mpCon 소비, #damage% 데미지로 최대 #mobCount명의 적을 공격하며 이동, #time초 동안 대상의 이동속도 #x\n재사용 대기시간 #cooltime초",
1211013,"다수의 적에게 위협을 가해 일정 확률로 일정 시간 동안 #c공격력, 방어율, 명중치를 감소#시킨다.","다수의 적에게 위협을 가해 일정 확률로 일정 시간 동안 #c공격력, 방어율, 명중치를 감소#시킨다.","MP #mpCon 소비, #prop% 확률로 #time초 동안 #mobCount명의 적들의 #c공격력, 방어율 #w%, #subTime초 동안 명중치 #z%만큼 감소#","MP #mpCon 소비, #prop% 확률로 #time초 동안 #mobCount명의 적들의 #c공격력, 방어율 #x%, #subTime초 동안 명중치 -#z%#","MP #mpCon 소비, #prop% 확률로 #time초 동안 #mobCount명의 적들의 #c공격력, 방어율 #x%, #subTime초 동안 명중치 -#z%#"
1211017,공중으로 돌진하며 적을 공격한다. 위 방향키와 공격키를 함께 눌러서도 사용가능하다.\n#c커맨드 잠금 : 마우스 우클릭#,,"MP #mpCon 소비, 최대 #mobCount명의 적을 #damage% 데미지로 공격",,
1211014,자신의 #c가드 확률과 방어력#을 감소시키는 대신 주위 파티원들의 피격 시 데미지를 감소시키고 일정 확률로 가드할 수 있게 하며 자신의 #c공격력을 증가#시킨다.\n스킬 사용 시 효과가 활성화되고 재사용 시 비활성화되는 #c온오프 스킬#,,"MP #mpCon 소비. 가드 확률 #x% 감소, 방어력 #z%, 자신을 제외한 주위 파티원 피격 시 데미지 #y% 감소 및 가드 확률 #x% 증가, #c자신의 공격력 #indiePad 증가#",,
1211011,"영구히 블리자드 차지와 플레임 차지의 데미지를 증가시켜 주며 일정 시간 동안 자신을 포함한 파티원 전원의 모든 스킬 레벨을 증가시켜준다. 각 직업군의 #c4차 스킬에 한해 마스터 레벨 이상으로 증가#시킬 수 있으며 그 외 스킬은 마스터 레벨까지만 올려줄 수 있다.\n예외적으로 일부 특별한 스킬과 초보자 스킬, 컴뱃 오더스, 하이퍼 스킬, 5차 스킬의 스킬 레벨은 올려줄 수 없다. 필요 스킬 : #c리스토네이션 5레벨 이상#",,"MP #mpCon 소비, #time초 동안 모든 스킬 레벨 #x 증가.\n[패시브 효과 : 블리자드 차지와 플레임 차지 데미지 #damPlus%p 증가]",,
1210001,"방패 혹은 로자리오 착용 시 모든 속성 내성과 상태 이상 저항, 방어력, 공격력이 추가 증가한다. 방패를 착용하고 있을 경우, 확률적으로 적의 공격을 가드하고 기절시킨다.",,"방패 혹은 로자리오 착용 시 상태 이상 내성 #asrR, 모든 속성 내성 #terR% 증가. 방어력 #x%, 공격력 #y 추가 증가, #prop%의 확률로 가드. 방어 성공 시 #subProp%의 확률로 기절",,
1210015,영구적으로 신체를 강화하여 적에게 입는 피해를 감소시킨다.,,적에게 입는 데미지 #y% 감소,,
1210016,"피격 시 일정확률로 개인 보호막이 생성되어 90초 동안 #c최대 10번의 피해를 방어하고 캐릭터의 공격력을 증가#시킨다. 한 번 발동되면 일정 시간 동안 재생성 되지 않고, 적의 공격으로 해제되지 않는다.",,"피격 시 #prop% 확률로 개인 보호막 생성, #time초 동안 #c공격력이 #epad 증가하며 최대 #x번의 피해를 방어#\n단, 최대 HP의 일정 비율로 피해를 입히는 공격에 한해 피해 #y% 감소\n발동 시 #cooltime초 동안 보호막 재생성 불가",,
1221009,단일 적을 강력하게 공격한다. 가장 최근에 사용한 차지 스킬의 속성이 적용된다.,,"MP #mpCon 소비, #damage% 데미지로 #attackCount번 공격",,
1221004,순간적으로 무기에 성 속성을 부여해 적들에게 성 속성 데미지를 입히고 침묵시킨다. #c라이트닝 차지로 기절한 적 공격 시 더 큰 데미지#를 입힐 수 있다.,순간적으로 무기에 성 속성을 부여해 적들에게 성 속성 데미지를 입히고 침묵시킨다. #c라이트닝 차지로 기절한 적 공격 시 더 큰 데미지#를 입힐 수 있다.,MP #mpCon 소비. 최대 #mobCount명의 적에게 #damage%의 데미지로 #attackCount번 공격. #prop% 확률로 #time초 동안 침묵. #c라이트닝 차지 효과로 기절한 적 공격 시 #z% 추가 데미지#,MP #mpCon 소비. 최대 #mobCount명의 적에게 #damage%의 데미지로 #attackCount번 공격. #prop% 확률로 #time초 동안 침묵. #c라이트닝 차지 효과로 기절한 적 공격 시 #z% 추가 데미지#,MP #mpCon 소비. 최대 #mobCount명의 적에게 #damage%의 데미지로 #attackCount번 공격. #prop% 확률로 #time초 동안 침묵. #c라이트닝 차지 효과로 기절한 적 공격 시 #z% 추가 데미지#
1221014,"일정확률로 주변 적들에게 적용된 #c일부 버프를 해제#하며, 지정된 시간 동안 버프 효과가 적용될 수 없도록 제한한다.\n해제되는 버프는 공격력/마력 증가, 방어력 증가, 하드 스킨이다.","일정확률로 주변 적들에게 적용된 #c모든 버프를 해제#하며, 지정된 시간 동안 버프 효과가 적용될 수 없도록 제한한다.","MP #mpCon 소비, #prop% 확률로 #c일부 버프 해제#, #time초 동안 버프 효과 제한\n재사용 대기시간 #cooltime초","MP #mpCon 소비, #prop% 확률로 #c모든 버프 해제#, #time초 동안 버프 효과 제한\n재사용 대기시간 #cooltime초","MP #mpCon 소비, #hcProp% 확률로 #c모든 버프 해제#, #hcTime초 동안 버프 효과 제한"
1221011,거대한 망치로 지면을 내리쳐 다수의 적을 동시에 공격한다. 생츄어리를 시전하는 동안에는 적의 어떠한 공격에도 밀려나지 않는다.,,"MP #mpCon 소비, #mobCount명의 적을 #damage% 데미지로 #attackCount번 공격, 보스 몬스터 공격 시 데미지 #bdR% 증가, 재사용 대기시간 #cooltime초",,
