skillID,commonName,commonValue
2120010,ignoreMobpdpR,5+u(x/2)
2120010,time,5
2120012,maxLevel,10
2120012,madX,3*x
2120012,bufftimeR,5*x
2120013,maxLevel,30
2120013,damage,100+4*x
2120013,prop,2*x
2120043,maxLevel,1
2120043,damR,20
2120044,maxLevel,1
2120044,dotTime,6
2120045,maxLevel,1
2120045,dot,20
2120046,maxLevel,1
2120046,damR,10
2120047,maxLevel,1
2120047,dot,20
2120048,maxLevel,1
2120048,attackCount,1
2120049,maxLevel,1
2120049,damR,10
2120050,maxLevel,1
2120050,ignoreMobpdpR,20
2120051,maxLevel,1
2120051,coolTimeR,50
2121052,maxLevel,1
2121052,mpCon,500
2121052,damage,700
2121052,attackCount,9
2121052,mobCount,1
2121052,bulletCount,1
2121052,prop,20
2121052,x,2
2121052,dot,700
2121052,dotInterval,1
2121052,dotTime,30
2121052,cooltime,50
2121053,maxLevel,1
2121053,mpCon,100
2121053,time,60
2121053,cooltime,120
2121053,indieDamR,10
2121054,maxLevel,1
2121054,mpCon,100
2121054,damage,400
2121054,attackCount,2
2121054,mobCount,10
2121054,subTime,3000
2121054,x,3
2121055,maxLevel,1
2121055,mpCon,500
2121055,damage,700
2121055,mobCount,1
2121055,attackCount,9
2121055,dot,700
2121055,dotInterval,1
2121055,dotTime,30
2121055,prop,20
2121055,subProp,100
2121055,x,1
2121055,y,2
2201008,maxLevel,20
2201008,mpCon,12+3*d(x/4)
2201008,damage,99+5*x
2201008,attackCount,3
2201008,mobCount,6
2201008,s,-15
2201008,v,-75
2201008,time,8
2200011,x,2
2200011,maxLevel,1
2200011,y,9
2201005,maxLevel,10
2201005,mpCon,20+5*d(x/4)
2201005,damage,130+8*x
2201005,attackCount,3
2201005,mobCount,6
2201009,maxLevel,10
2201009,damage,2
2201009,subTime,1200
2201009,time,6
2201009,prop,6*x
2201009,mobCount,6
2201009,s,-15
2201009,v,-75
2201001,maxLevel,20
2201001,mpCon,10+d(x/3)
2201001,time,40+10*x
2201001,indieMad,10+x
2201010,maxLevel,10
2201010,mpCon,60-4*x
2201010,time,40+20*x
2201010,x,-2
2200006,maxLevel,10
2200006,mastery,10+4*x
2200006,x,x
2200007,intX,8*x
2200007,maxLevel,5
2200000,maxLevel,9
2200000,prop,2*x+2
2200000,x,x+1
2211002,maxLevel,20
2211002,mpCon,50+10*d(x/5)
2211002,damage,175+8*x
2211002,mobCount,8
2211002,attackCount,4
2211002,time,8
2211002,s,-15
2211002,v,-75
2211010,maxLevel,20
2211010,mpCon,40+5*u(x/4)
2211010,damage,243+7*x
2211010,mobCount,12
2211010,attackCount,3
2211010,time,8
2211010,s,-15
2211010,v,-75
2211011,maxLevel,10
2211011,mpCon,25+3*d(x/2)
2211011,damage,250+6*x
2211011,mobCount,5
2211011,attackCount,1
2211011,time,60+3*x
2211011,x,60
2211011,y,10+2*x
2211011,cooltime,90-6*x
2211011,z,850
2211011,w,250+6*x+40+8*x
2211011,speed,8
2211012,maxLevel,20
2211012,mpCon,210-x
2211012,cooltime,600-18*x
2211012,time,10+2*d(x/2)
2211012,asrR,x
2211012,terR,x
2211008,maxLevel,10
2211008,mpCon,10+4*x
2211008,time,100+14*x
2211008,x,x
2211008,mdR,5*x
2211007,maxLevel,10
2211007,prop,100
2211007,subProp,30+5*x
2211007,x,2*x
2211007,y,2*x
2211007,damage,240+10*x
2211007,time,2+d(x/5)
2211007,mobCount,6
2210009,maxLevel,10
2210009,cr,10+2*x
2210009,criticaldamage,3+x
2210000,maxLevel,10
2210000,x,10+2*x
2210000,y,0
2210000,z,2*x
2210001,maxLevel,10
2210001,costmpR,5*x
2210001,damR,5*x
2210013,maxLevel,4
2210013,prop,1+x
2210013,subProp,5*x
2221006,maxLevel,30
2221006,mpCon,24+2*d(x/3)
2221006,damage,95+3*x
2221006,attackCount,10
2221006,x,0
2221006,cr,10+u(x/2)
2221006,time,1+u(x/10)
2221006,prop,30+2*x
2221006,mobCount,6
2221006,range,350
2221006,y,250
2221006,hcTime,1
2221006,hcProp,u(x/6)
2221011,maxLevel,30
2221011,mpCon,15+d(x/4)
2221011,mobCount,8
2221011,x,-10-d(x/6)
2221011,y,-20-d(x/3)
2221011,time,10+d(x/10)
2221011,q,10+d(x/10)
2221011,cooltime,180
2221011,z,x
2221011,damage,300+5*x
2221011,attackCount,4
2221007,maxLevel,30
2221007,mpCon,360-x*2
2221007,mobCount,15
2221007,damage,300+5*x
2221007,cooltime,45
2221007,attackCount,8
2221007,prop,x*2
2221007,x,100+4*x
2221007,s,-15
2221007,v,-75
2221007,time,8
2221012,maxLevel,30
2221012,mpCon,40+d(x/3)
2221012,damage,100+4*x
2221012,mobCount,8
2221012,attackCount,1
2221012,x,1800
2221012,time,4000
2221012,cooltime,5
2221012,s,-15
2221012,v,-75
2221012,subTime,8
2221012,attackDelay,210
2221004,maxLevel,30
2221004,mpCon,40+5*u(x/4)
2221004,time,10+x
2221004,damage,3
2221004,x,1
2221004,y,u(x/3)
2221004,z,u(x/3)
2221004,cooltime,180
2221004,prop,20+x
2221004,hcHp,u(x/15)
2221004,w,0
2221004,q,40+x
2221005,time,110+5*x
2221005,mpCon,30+3*x
2221005,damage,200+6*x
2221005,mastery,55+u(x/2)
2221005,maxLevel,30
2221005,s,-15
2221005,v,-75
2221005,subTime,8
2221000,maxLevel,30
2221000,mpCon,10+10*d(x/5)
2221000,x,u(x/2)
2221000,time,30*x
2221008,maxLevel,5
2221008,mpCon,30
2221008,cooltime,660-60*x
2221008,time,1
2220013,maxLevel,10
2220013,madX,3*x
2220013,bufftimeR,5*x
2220010,maxLevel,30
2220010,prop,20+2*x
2220010,x,2+d(x/5)
2220010,y,5
2220010,ignoreMobpdpR,5+u(x/2)
2220010,time,5
2220015,x,3
2220015,maxLevel,1
2220015,y,12
2220014,maxLevel,30
2220014,prop,x*2
2220014,damage,100+4*x
2220014,s,-15
2220014,v,-75
2220014,time,8
2220043,maxLevel,1
2220043,damR,10
2220044,maxLevel,1
2220044,targetPlus,2
2221045,maxLevel,1
2221045,x,100
2220046,maxLevel,1
2220046,damR,20
2220047,maxLevel,1
2220047,targetPlus,2
2220048,maxLevel,1
2220048,attackCount,1
2220049,maxLevel,1
2220049,damR,20
2220050,maxLevel,1
2220050,targetPlus,2
2220051,maxLevel,1
2220051,cr,20
2221052,maxLevel,1
2221052,mpCon,30
2221052,damage,200
2221052,attackCount,7
2221052,mobCount,15
2221052,x,1500
2221052,cooltime,75
2221053,maxLevel,1
2221053,mpCon,100
2221053,time,60
2221053,cooltime,120
2221053,indieDamR,10
2221054,maxLevel,1
2221054,mpCon,60
2221054,x,20
2221054,y,20
2221054,z,20
2221054,w,20
2221054,subTime,1200
2221054,s,-15
2221054,v,-75
2221054,time,8
2221054,mobCount,15
2301005,maxLevel,20
2301005,mpCon,12*u(x/8)
2301005,mobCount,4
2301005,range,350
2301005,damage,318+10*x
2300009,x,2
2300009,maxLevel,1
2301002,maxLevel,20
2301002,mpCon,12+6*u(x/10)
2301002,damage,250+8*x
2301002,hp,15*x
2301002,u,6
2301002,mobCount,6
2301002,x,10
2301002,time,2
2301002,hcCooltime,30
2301002,hcHp,900*x
2301002,y,2
2301002,cooltime,4
2301002,w,10000
2301004,maxLevel,10
2301004,mpCon,10+5*u(x/5)
2301004,time,60+18*x
2301004,x,5+x
2301004,y,5+x
2301004,z,30*x
2301004,u,30*x
2301004,v,18*x
2301004,w,18*x
2301008,maxLevel,10
2301008,mpCon,60-4*x
2301008,time,40+20*x
2301008,x,-2
2300003,maxLevel,10
2300003,damAbsorbShieldR,5+2*x
2300006,maxLevel,10
2300006,mastery,10+4*x
2300006,x,x
2300007,intX,8*x
2300007,maxLevel,5
2300000,maxLevel,9
2300000,prop,2*x+2
2300000,x,x+1
2311004,maxLevel,20
2311004,mpCon,25+4*u(x/4)
2311004,damage,154+5*x
2311004,attackCount,4
2311004,mobCount,6
2311004,prop,20+2*x
2311004,time,2+u(x*3/20)
2311004,hcTime,1
2311004,hcProp,u(x/4)
2311011,maxLevel,10
2311011,mpCon,20+4*u(x/2)
2311011,x,10+3*x
2311011,y,10+x
2311011,time,30+3*x
2311011,cooltime,90-3*x
2311012,maxLevel,10
2311012,mpCon,160-8*x
2311012,cooltime,430-25*x
2311012,asrR,4*x
2311012,terR,4*x
2311002,maxLevel,10
2311002,mpCon,260-20*x
2311002,time,20*x
2311001,maxLevel,10
2311001,mpCon,110-10*x
2311001,mobCount,6
2311001,prop,10*x
2311001,x,1
2311001,time,60
2311001,hcCooltime,5
2311001,hcProp,7*x
2311001,y,4
2311001,cooltime,8
2311003,maxLevel,20
2311003,mpCon,120+9*x
2311003,time,60+9*x
2311003,x,20+u(x*3)/2
2311003,y,50
2311003,z,0
2311007,maxLevel,10
2311007,prop,100
2311007,subProp,30+5*x
2311007,x,2*x
2311007,y,2*x
2311007,damage,240+10*x
2311007,time,2+d(x/5)
2311007,mobCount,6
2311007,hcSubProp,u(x/2)
2311007,hcTime,1
2311009,maxLevel,20
2311009,mpCon,50+5*d(x/5)
2311009,time,10+d(x/4)
2311009,x,5+d(x/2)
2311009,y,90-d(x/2)
2311009,z,80+x
2311009,cooltime,90
2311009,hcHp,20
2311009,w,10
2311009,s,1
2310013,maxLevel,20
2310010,maxLevel,10
2310010,cr,10+2*x
2310010,criticaldamage,3+x
2310008,maxLevel,4
2310008,cr,10*x
2310008,ar,3+3*x
2310008,mastery,50+5*x
2321007,maxLevel,30
2321007,mpCon,26+2*d(x/2)
2321007,damage,75+5*x
2321007,range,500
2321007,attackCount,7
2321007,mobCount,6
2321007,hp,10+d(x/3)
2321007,x,6
2321008,maxLevel,30
2321008,mpCon,600-10*x
2321008,damage,510+10*x
2321008,cr,5+d(x/2)
2321008,mobCount,15
2321008,cooltime,45
2321008,attackCount,6
2321008,attackDelay,1350
2321001,maxLevel,30
2321001,mpCon,25+5*d(x/6)
2321001,damage,300+6*x
2321001,attackCount,4
2321001,mobCount,10
2321001,x,-u(x/3)
2321001,y,4
2321001,time,8+d(x/4)
2320013,x,3
2320013,maxLevel,1
2321006,maxLevel,10
2321006,cooltime,1200-90*x
2321006,mpCon,300-15*x
2321006,time,3
2321004,maxLevel,30
2321004,mpCon,40+5*u(x/4)
2321004,time,10+x
2321004,damage,3
2321004,x,1
2321004,y,u(x/3)
2321004,z,u(x/3)
2321004,cooltime,180
2321004,prop,20+x
2321004,hcHp,u(x/15)
2321004,w,0
2321004,q,40+x
2321003,maxLevel,30
2321003,mpCon,60+4*d(x/2)
2321003,time,20+8*x
2321003,damage,320+6*x
2321003,mobCount,3
2321003,x,10+d(x/2)
2321003,subTime,60
2321005,maxLevel,20
2321005,mpCon,40+3*u(x/5)
2321005,time,240
2321005,x,10+x
2321005,y,10+x
2321005,z,390+8*x
2321005,u,390+8*x
2321005,v,220+4*x
2321005,w,220+4*x
2321005,indieMhp,250+25*x
2321005,indieMmp,250+25*x
2321005,mpConReduce,10+d(x/2)
2321000,maxLevel,30
2321000,mpCon,10+10*d(x/5)
2321000,x,u(x/2)
2321000,time,30*x
2321009,maxLevel,5
2321009,mpCon,30
2321009,cooltime,660-60*x
2321009,time,1
2320012,maxLevel,10
2320012,madX,3*x
2320012,bufftimeR,5*x
2320011,maxLevel,30
2320011,prop,20+2*x
2320011,x,2+d(x/5)
2320011,y,5
2320011,ignoreMobpdpR,5+u(x/2)
2320011,time,5
2320043,maxLevel,1
2320043,x,2
2320044,maxLevel,1
2320044,time,5
2320045,maxLevel,1
2320045,w,5
2320046,maxLevel,1
2320046,y,20
2320047,maxLevel,1
2320047,asrR,10
2320047,terR,10
2320048,maxLevel,1
2320048,v,30
2320049,maxLevel,1
2320049,x,20
2320049,y,20
2320050,maxLevel,1
2320050,bdR,10
2320051,maxLevel,1
2320051,indieMhp,1000
2320051,indieMmp,1000
2321052,maxLevel,1
2321052,mpCon,500
2321052,damage,1000
2321052,attackCount,8
2321052,mobCount,15
2321052,cooltime,180
2321052,time,600
2321053,maxLevel,1
2321053,mpCon,100
2321053,time,60
2321053,cooltime,120
2321053,indieDamR,10
2321054,maxLevel,1
2321054,mpCon,100
2321054,indieMad,50
2321054,indieIgnoreMobpdpR,20
2321054,indieBooster,-1
2321054,y,7
2321054,mobCount,1
2321054,hp,40
2321054,z,40
2321054,x,-10
2321054,w,10
2321054,indiePMdR,30
2321054,cooltime,1
2321055,maxLevel,1
2321055,damage,1000
2321055,attackCount,8
2321055,mobCount,15
2321055,time,600
3001004,maxLevel,20
3001004,mpCon,5+2*d(x/6)
3001004,damage,195+5*x
3001004,mobCount,4
3001004,range,420
3001007,maxLevel,10
3001007,mpCon,30-2*x
3001007,x,350+30*x
3001007,y,250+15*x
3001007,z,950+30*x
3000001,maxLevel,20
3000001,prop,2*x
3000002,maxLevel,15
3000002,acc,15*x
3000002,eva,15*x
3000002,range,8*x
3000002,speed,2*x
3000002,speedMax,5+x
3000002,u,145+x
3000006,maxLevel,1
3000006,prop,20
3000006,x,100
3000008,maxLevel,10
3000008,x,0
3000008,y,950+30*x
3000008,mpCon,30-2*x
3000009,maxLevel,10
3000009,x,350+30*x
3000009,y,250+15*x
3000009,mpCon,30-2*x
3000010,maxLevel,10
3000010,x,0
3000010,y,-500-30*x
3000010,mpCon,30-2*x
3010001,maxLevel,1
3010001,time,10
3010001,x,10
3010001,y,2
3011004,maxLevel,20
3011004,mpCon,5+d(x/4)
3011004,damage,50+2*x
3011004,attackCount,4
3011004,mobCount,4
3011004,x,1
3011004,y,1
3011004,bulletCount,4
3011004,cancelableTime,210
3011004,z,1
3011005,maxLevel,10
3011005,mpCon,30-2*x
3010003,maxLevel,15
3010003,range,8*x
3010003,speed,2*x
3010003,speedMax,5+x
3010003,u,145+x
3010002,maxLevel,20
3010002,prop,2*x
3011006,maxLevel,10
3011006,x,0
3011006,y,950+30*x
3011006,mpCon,30-2*x
3011007,maxLevel,10
3011007,x,350+30*x
3011007,y,250+15*x
3011007,mpCon,30-2*x
3011008,maxLevel,10
3011008,x,0
3011008,y,-500-30*x
3011008,mpCon,30-2*x
3101005,maxLevel,20
3101005,mpCon,11+2*d(x/7)
3101005,x,325+10*x
3101005,prop,20+2*x
3101005,time,2+d(x/5)
3101005,mobCount,6
3101005,hcTime,1
3101005,hcProp,u(x/4)
3101008,maxLevel,9
3101008,damage,78+3*x
3101008,x,10
3101008,y,480
3101008,mpCon,3+2*d(x/7)
3101008,time,2
3101008,range,500
3101002,maxLevel,10
3101002,mpCon,31-2*x
3101002,time,50+25*x
3101002,x,-2
3101004,maxLevel,20
3101004,mpCon,10+3*u(x/5)
3101004,time,100+10*x
3101004,epad,10+x
3101004,x,1
3101009,x,3
3101009,dot,150
3101009,dotInterval,1
3101009,dotTime,8
3101009,dotSuperpos,3
3101009,damage,220
3101009,y,10
3101009,z,10
3101009,u,30
3101009,w,50
3101009,maxLevel,1
3101009,s,4
3100000,maxLevel,10
3100000,mastery,10+4*x
3100000,x,12*x
3100001,maxLevel,20
3100001,prop,2*x
3100001,damage,100+5*d(x/2)
3100006,strX,6*x
3100006,dexX,6*x
3100006,maxLevel,5
3100010,maxLevel,1
3100010,damage,220
3111013,maxLevel,20
3111013,mpCon,5+2*d(x/11)
3111013,damage,121+3*x
3111013,mobCount,4
3111013,attackCount,1
3111013,subTime,120
3111013,time,900
3111013,z,80
3111013,x,160
3111013,y,50
3111013,w,10
3111013,v,65+x
3111013,u,20+d(x/2)
3111013,cooltime,5
3111013,finalattackrange,1000
3111003,maxLevel,20
3111003,mpCon,20+2*d(x/4)
3111003,damage,280+4*x
3111003,attackCount,3
3111003,time,0
3111003,mobCount,6
3111003,x,30+x
3111003,dot,60+2*x
3111003,dotInterval,1
3111003,dotTime,2+u(x/5)
3111009,maxLevel,20
3111009,mpCon,3+u(x/10)
3111009,damage,121+3*x
3111009,x,100
3111009,range,400
3111005,maxLevel,10
3111005,mpCon,40+3*x
3111005,time,60+16*x
3111005,damage,210+18*x
3111005,pddR,3*x
3111005,mddR,3*x
3111005,prop,35+6*x
3111005,x,1
3111005,hcProp,u(x/2)
3111010,maxLevel,10
3111010,mpCon,12+3*d(x/3)
3111010,damage,110+6*x
3111010,mobCount,1
3111010,mhpR,4*x
3111010,prop,100
3111010,x,10
3111010,z,15
3111010,y,30
3111010,u,15
3111011,maxLevel,10
3111011,x,5+2*x
3111011,padX,4*x
3111011,indiePMdR,3*x
3110001,maxLevel,10
3110001,x,9
3110001,y,8*x
3110012,maxLevel,20
3110012,x,u(x/4)
3110012,cooltime,0
3110012,time,30+3*x
3110012,asrR,x
3110012,terR,x
3110012,y,300
3110007,maxLevel,4
3110007,er,10+5*x
3110007,time,1
3110007,x,1
3110014,maxLevel,20
3110014,ar,5+x
3110014,ignoreMobpdpR,5+x
3110014,padR,5+x
3121020,maxLevel,30
3121020,mpCon,4+u(x/6)
3121020,damage,260+3*x
3121020,x,100
3121020,range,400
3121014,maxLevel,10
3121014,mpCon,21+d(x/2)
3121014,damage,450+8*x
3121014,mobCount,1
3121014,attackCount,6
3121014,x,20+4*x
3121014,s,-30
3121014,time,10+x
3121014,range,500
3121014,cooltime,20-2*d(x/2)
3121014,w,30
3121014,damPlus,60+3*x
3121015,mpCon,25+d(x/4)
3121015,damage,260+3*x
3121015,mobCount,8
3121015,attackCount,5
3121015,maxLevel,30
3121002,maxLevel,30
3121002,mpCon,27+3*u(x/5)
3121002,time,10*x
3121002,x,5+u(x/2)
3121002,y,u(x/2)
3121007,maxLevel,30
3121007,mpCon,20+d(x/2)
3121007,time,60+8*x
3121007,indieDEX,20+2*x
3121007,x,x
3121007,ignoreMobDamR,2*u(x/3)
3121009,maxLevel,5
3121009,mpCon,30
3121009,cooltime,660-60*x
3121009,time,1
3121000,maxLevel,30
3121000,mpCon,10*u(x/5)
3121000,x,u(x/2)
3121000,time,30*x
3121016,maxLevel,10
3121016,mpCon,10+x
3121016,time,10+2*x
3121016,x,5
3121016,dot,180+4*x
3121016,dotInterval,1
3121016,dotTime,8
3121016,dotSuperpos,3
3121016,damage,220+4*x
3121016,y,10+2*d(x/2)
3121016,cooltime,60-3*x
3121016,u,30+3*x
3121016,w,50+2*x
3121016,z,10+6*d(x/2)
3121016,s,8
3120005,maxLevel,30
3120005,mastery,55+u(x/2)
3120005,x,2*x
3120005,criticaldamage,3+d(x/6)
3120008,damage,150+2*x
3120008,prop,40+x
3120008,ar,u(x/3)
3120008,padX,5+u(x/2)
3120008,maxLevel,30
3120017,maxLevel,10
3120017,damage,220+4*x
3120018,maxLevel,20
3120018,x,5*x
3120018,z,10+2*x
3120018,y,9
3120018,w,1
3120019,maxLevel,30
3120019,mpCon,5
3120019,damage,190+3*x
3120019,x,100
3120019,range,450
3120043,maxLevel,1
3120043,time,30
3120044,maxLevel,1
3120044,ignoreMobpdpR,5
3120045,maxLevel,1
3120045,x,5
3120046,maxLevel,1
3120046,damR,20
3120047,maxLevel,1
3120047,targetPlus,1
3120048,maxLevel,1
3120048,attackCount,1
3120049,maxLevel,1
3120049,damR,30
3120050,maxLevel,1
3120050,bdR,10
3120051,maxLevel,1
3120051,attackCount,1
3120051,x,75
3121052,maxLevel,1
3121052,mpCon,200
3121052,damage,500
3121052,attackCount,8
3121052,mobCount,12
3121052,dot,200
3121052,dotInterval,1
3121052,dotTime,10
3121052,cooltime,15
3121053,maxLevel,1
3121053,mpCon,100
3121053,time,60
3121053,cooltime,120
3121053,indieDamR,10
3121053,indieMaxDamageOverR,10
3121054,maxLevel,1
3121054,mpCon,300
3121054,indiePad,50
3121054,x,100
3121054,y,20
3121054,time,30
3121054,cooltime,90
3201005,maxLevel,20
3201005,mpCon,9+2*u(x/7)
3201005,damage,270+9*x
3201005,mobCount,6
3200009,maxLevel,1
3200009,damR,4
3200009,cr,0
3200009,x,200
3200009,y,30
3200009,z,20
3200009,range,18
3200009,indieIgnoreMobpdpR,3
3201008,maxLevel,9
3201008,mpCon,12+3*d(x/3)
3201008,damage,161+6*x
3201008,attackCount,2
3201008,mobCount,8
3201008,prop,100
3201008,time,4
3201008,x,750
3201008,y,400
3201008,cooltime,8
3201008,z,-99
3201002,maxLevel,10
3201002,mpCon,31-2*x
3201002,time,50+25*x
3201002,x,-2
3201004,maxLevel,20
3201004,mpCon,10+3*u(x/5)
3201004,time,100+10*x
3201004,epad,10+x
3201004,x,1
3200000,maxLevel,10
3200000,mastery,10+4*x
3200000,x,12*x
3200001,maxLevel,20
3200001,prop,2*x
3200001,damage,100+5*d(x/2)
3200006,strX,6*x
3200006,dexX,6*x
3200006,maxLevel,5
3211009,maxLevel,20
3211009,mpCon,10+2*u(x/5)
3211009,damage,540+8*x
3211009,x,140+3*x
3211009,mobCount,8
3211009,attackCount,1
3211009,range,400
3211008,maxLevel,10
3211008,mpCon,20+4*d(x/5)
3211008,damage,445+8*x
3211008,mobCount,9
3211008,range,440
3211008,prop,100
3211005,maxLevel,10
3211005,mpCon,40+3*x
3211005,time,60+16*x
3211005,damage,210+18*x
3211005,x,1+d(x/5)
3211005,hcProp,u(x/2)
3211005,pddR,3*x
3211005,mddR,3*x
3211010,maxLevel,10
3211010,mpCon,12+3*d(x/3)
3211010,damage,110+6*x
3211010,mobCount,1
3211010,mhpR,4*x
3211010,prop,100
3211010,x,10
3211010,z,15
3211010,y,30
3211010,u,15
3211011,maxLevel,20
3211011,mpCon,30+x
3211011,cooltime,660-18*x
3211011,time,1
3211011,asrR,x
3211011,terR,x
3211012,maxLevel,10
3211012,x,5*x
3211012,z,10+x
3210001,maxLevel,10
3210001,x,x
3210001,y,2*x
3210001,z,1
3210013,maxLevel,10
3210013,x,6*x
3210013,time,8
3210013,y,2*x
3210013,z,5+6*x
3210007,maxLevel,4
3210007,er,10+5*x
3210007,time,1
3210007,x,1
3210015,maxLevel,20
3210015,damR,5+d(x/2)
3210015,ar,5+x
3210015,ignoreMobpdpR,5+x
3221017,maxLevel,30
3221017,mpCon,22+2*u(x/3)
3221017,damage,250+5*x
3221017,mobCount,6
3221017,range,500
3221017,attackCount,4
3221017,bulletSpeed,150
3221007,maxLevel,30
3221007,mpCon,350-10*x
3221007,cooltime,20-5*d(x/10)
3221007,damage,315+5*x
3221007,attackCount,9
3221007,cr,100
3221007,ignoreMobpdpR,2*u(x/3)
3221007,prop,0
3221007,range,530
3221007,bulletSpeed,150
3221014,maxLevel,30
3221014,mpCon,30+4*d(x/3)
3221014,damage,110+3*x
3221014,time,30
3221014,x,25000+2500*x
3221014,y,300+30*x
3221014,mobCount,8
3221014,prop,10+2*x
3221014,subTime,u(x/8)
3221014,z,1200
3221014,subProp,100
3221014,cooltime,20
3221002,maxLevel,30
3221002,mpCon,27+3*u(x/5)
3221002,time,10*x
3221002,x,5+u(x/2)
3221002,y,u(x/2)
3221006,maxLevel,30
3221006,mpCon,20+d(x/2)
3221006,time,60+8*x
3221006,indieDEX,10+x
3221006,x,x
3221006,ignoreMobDamR,2*u(x/3)
3221008,maxLevel,5
3221008,mpCon,30
3221008,cooltime,660-60*x
3221008,time,1
3221000,maxLevel,30
3221000,mpCon,10+10*d(x/5)
3221000,x,u(x/2)
3221000,time,30*x
3220004,maxLevel,30
3220004,mastery,55+u(x/2)
3220004,x,x
3220004,criticaldamage,3+d(x/6)
3220015,maxLevel,10
3220015,x,1
3220015,cr,0
3220015,damR,30+x
3220015,indieIgnoreMobpdpR,20+x
3220016,maxLevel,10
3220016,damR,2*x
3220018,maxLevel,20
3220018,x,u(x/2)
3220018,y,30+x
3220018,range,40
3220018,ignoreMobpdpR,u(x/5)
3220043,maxLevel,1
3220043,time,30
3220044,maxLevel,1
3220044,ignoreMobpdpR,5
3220045,maxLevel,1
3220045,x,5
3220046,maxLevel,1
3220046,damR,20
3220047,maxLevel,1
3220047,targetPlus,2
3220048,maxLevel,1
3220048,attackCount,1
3220051,maxLevel,1
3220051,coolTimeR,100
3220049,maxLevel,1
3220049,damR,20
3220050,maxLevel,1
3220050,bdR,10
3221052,maxLevel,1
3221052,mpCon,300
3221052,damage,450
3221052,attackCount,9
3221052,mobCount,12
3221052,cooltime,15
3221053,maxLevel,1
3221053,mpCon,100
3221053,time,60
3221053,cooltime,120
3221053,indieDamR,10
3221054,maxLevel,1
3221054,mpCon,200
3221054,x,20
3221054,y,10
3221054,indieIgnoreMobpdpR,20
3221054,time,30
3221054,cooltime,90
3221054,indieDamR,20
3300000,maxLevel,1
3300000,u,1000
3300000,x,5
3300000,y,10
3300000,z,10
3300000,s,0
3300000,v,500
3300000,t,0.5
3300001,maxLevel,1
3300001,time,10
3300001,x,10
3300001,y,2
3300002,maxLevel,10
3300002,mpCon,10+d(x/2)
3300002,damage,100+10*x
3300002,attackCount,4
3300002,mobCount,5
3300002,x,1
3300002,y,1
3300002,bulletCount,5
3300002,cancelableTime,210
3300002,z,1
3301003,updatableTime,60
3301003,maxLevel,20
3301003,mpCon,10+d(x/4)
3301003,cancelableTime,210
3301003,u,4
3301003,v,100+5*x
3301003,w,4
3301003,s,10
3301008,maxLevel,19
3301008,forceCon,50
3301008,updatableTime,240
3301008,mobCount,8
3301008,attackCount,4
3301008,damage,105+5*x
3301008,cooltime,10
3301008,u,55+5*d(x/2)
3301008,v,4
3301010,maxLevel,10
3301010,mpCon,31-2*x
3301010,time,50+25*x
3301010,x,-2
3301004,maxLevel,20
3301004,damage,100+5*x
3301004,attackCount,4
3301004,mobCount,4
3301004,varianceDamage_IncRate,10
3300005,maxLevel,20
3300005,prop,2*x
3300005,damage,60+2*x
3300005,attackCount,3
3300005,time,2
3300005,bulletCount,3
3300005,x,1
3300006,maxLevel,10
3300006,mastery,10+4*x
3300006,padX,3*x
3300007,strX,6*x
3300007,dexX,6*x
3300007,maxLevel,5
3301009,maxLevel,19
3301009,attackCount,4
3301009,damage,55+5*d(x/2)
3301009,time,2
3301009,prop,100
3301009,x,1
3301009,bulletCount,2
3310000,maxLevel,1
3310000,time,10
3310000,x,10
3310000,y,2
3310001,maxLevel,10
3310001,mpCon,15+d(x/2)
3310001,cancelableTime,210
3310001,updatableTime,60
3310001,u,5
3310001,v,200+10*x
3310001,w,4
3310001,s,10
3311002,maxLevel,20
3311002,mpCon,15+d(x/4)
3311002,x,7000
3311002,y,5
3311002,cancelableTime,60
3311002,u,6
3311002,v,300+5*x
3311002,w,5
3311002,s2,7
3311003,maxLevel,20
3311003,damage,300+5*x
3311003,attackCount,5
3311003,mobCount,6
3311003,x,1
3311003,cancelableTime,210
3311010,maxLevel,20
3311010,forceCon,50
3311010,cooltime,10
3311010,updatableTime,420
3311010,u,300+5*x
3311010,v,4
3311010,w,5
3311009,maxLevel,10
3311009,mpCon,40+3*x
3311009,time,60+16*x
3311009,damage,210+18*x
3311009,pddR,3*x
3311012,maxLevel,14
3311012,mpCon,30+2*x
3311012,time,90+15*x
3311012,x,6+x
3311012,y,5
3311012,s,16+x
3311012,asrR,16+x
3311012,terR,16+x
3310006,maxLevel,10
3310006,time,30
3310006,x,1000
3310006,indiePMdR,5+x
3310006,mhpR,5*x
3310006,y,20
3310004,maxLevel,20
3310004,prop,2*x
3310004,mobCount,4
3310004,bulletCount,2
3310004,damage,70+4*x
3310004,attackCount,3
3310004,time,2
3310004,x,2
3310005,maxLevel,10
3310005,er,10+2*x
3310005,time,1
3310005,x,1
3310008,maxLevel,10
3310008,cr,x
3310008,ignoreMobpdpR,3*x
3310008,damR,x
3311011,maxLevel,20
3311011,damage,300+5*x
3311011,attackCount,5
3311011,mobCount,4
3311013,maxLevel,10
3311013,damage,200+10*x
3311013,attackCount,4
3311013,mobCount,5
3311013,varianceDamage_IncRate,10
3320000,maxLevel,1
